1.327510500496327239e+00,1.631043246121557377e+00
-6.992628056099152722e-01,1.641121051315502566e+00
-2.394430651462692516e+00,1.693624103818555326e+00
-1.715393874755384296e-01,1.660255645792563239e+00
9.773037114078508836e-01,1.717812915275698682e+00
-2.195022753424657580e+00,1.733641164383561417e+00
7.122133192487170028e-01,1.824569730022347791e+00
-1.859406315068493187e+00,1.772780107632093483e+00
4.097742760299061260e-01,1.836380890410958422e+00
-2.643964222914072071e+00,1.844831344066891532e+00
-2.481824232006958120e+00,1.868996676451401662e+00
-1.614343159046432996e+00,1.895978826721223420e+00
8.097298325412354281e-01,1.904874041095889758e+00
-3.256489765166343808e-01,1.927705091324200204e+00
1.817746600017016156e-01,1.950181622139028015e+00
4.204371291585125014e-01,1.944012984344421824e+00
1.334707790004515893e+00,1.972765054192382017e+00
-1.487586354207436568e+00,1.944012984344421824e+00
1.906738499021526145e+00,1.951840772994128947e+00
-4.257343327226545959e-01,2.033741093600365701e+00
-2.526865079396142022e+00,2.032075606653619637e+00
-1.330753654728058288e+00,2.236558123361517936e+00
6.862557853881279257e-01,2.169061908023483198e+00
-2.554122557729941345e+00,2.277446673942495892e+00
1.220502360730593594e+00,2.270170844748857775e+00
4.057600254403128659e-01,2.281586369863012997e+00
1.149399947162426550e+00,2.266909266144813806e+00
1.355891613266751783e+00,2.294576450165328296e+00
-2.000040734744712445e-01,2.290036823518946107e+00
1.632346550461280188e+00,2.327714410120211852e+00
1.385032360597467260e+00,2.373343229162506063e+00
2.895662876712328249e-01,2.365979716242661013e+00
1.060994000789645231e+00,2.430760675490094336e+00
-2.811060289085893338e+00,2.446689050644849317e+00
-1.030462367906066490e-01,2.423465039138942956e+00
-5.197608678485092781e-01,2.432098629561412650e+00
2.186269530332678457e-01,2.432026682974559151e+00
-1.055427189171559199e+00,2.436511353555119719e+00
-2.715570698630136892e+00,2.467496350293541418e+00
8.323745068493151322e-01,2.487652906066535330e+00
5.616845251562399000e-01,2.520365487342970390e+00
7.286563072407044039e-01,2.529140185909979799e+00
-2.553746221737167144e+00,2.551419276682221238e+00
-1.960138915801093784e+00,2.590056438607055256e+00
3.041074922809303693e-01,2.588446556860186654e+00
-1.867063934399727732e+00,2.611076712754189622e+00
1.078207559012078764e+00,2.632993347391860972e+00
-1.200140922926388853e+00,2.658298698630136236e+00
2.008921193737767119e-01,2.737799677103717855e+00
-2.632400444227005920e+00,2.749372008881529439e+00
1.237462569471624363e+00,2.761038424657534129e+00
1.408695446183952704e+00,2.782704625384400110e+00
